Supplier,internal_company_code,Risk Type,Overall Risk Level,Transparency Level,FRDM Score,countries,Country Risk Level,industries,Industry Risk Level,products,Product Risk Level,Spend Amount,Spend Level,Product Regulation,Industry Regulation,tags,supplier_id,name,topline_risk_score,frdm_score,transparency_score,all_country_risk_score,all_industry_risk_score,purchase_risk,created_at,created_at,id,parent_id,portal_in_url,address,all_alerts_count,Documents,Trade Partner Risk Level,trade_partner_risk
Valiant Hire,,human_rights,Low Moderate,Moderate Weak,51,AUS| CHN,High,General Rental Centers| Other Commercial and Industrial Machinery and Equipment Rental and Leasing,Low,Chairs| Conferencing tables| Furniture set| Industrial lighting or power or data components| Lounge seating| Outdoor furniture,High,31189.0,,Conflict Mineral| Deforestation,Data Breach Vulnerability| Political Risk Liability,Events Collateral / Equipment Hire,309985,Cricket Australia,0.33,51,0.3,0.65231,0.01,0.6410145982251846,2021-10-19 19:53:28 UTC,2021-10-19 19:53:28 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309985,"New South Wales, 2015",0,,Low,0.0
Safety Solutions (Australasia) Pty Ltd,,human_rights,Low Moderate,Moderate Weak,46,AUS| CHN,High,General Rental Centers| Lessors of Nonresidential Buildings (Except Miniwarehouses)| Other Commercial and Industrial Machinery and Equipment Rental and Leasing,Low,Chairs| Meeting Facilities| Office furniture lease and maintenance service| Tabletops,Low Moderate,3455.0,,Deforestation,Data Breach Vulnerability| Political Risk Liability| Water Pollution Supply Chain,Venue Hire & Management,310046,Cricket Australia,0.33,46,0.29200000000000004,0.65231,0.01,0.3138691623566504,2021-10-19 20:14:05 UTC,2021-10-19 20:14:06 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310046,"Victoria, 3101",0,,,
Coates Hire,"",human_rights,Low Moderate,Moderate Weak,36,AUS| CHN,High,General Rental Centers| Other Commercial and Industrial Machinery and Equipment Rental and Leasing,Low,,,43000.0,low,,Data Breach Vulnerability| Political Risk Liability,Events Collateral / Equipment Hire,10902,Cricket Australia,0.33,36,0.252,0.65231,0.01,,2020-02-29 12:29:11 UTC,2021-10-19 20:55:44 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=10902,"| 1052 PORT ROAD| 1052 PORT ROAD | 1052 PORT ROAD ALBERT PARK SA 5014, AUS| 18 WHEELER STREET| 18 WHEELER STREET | 18 WHEELER STREET BELMONT WA 6104, AUS| Level 6, 241 O'riordan Street, Mascot, AU| New South Wales, 2020| U 6/241 O'RIORDAN ST, Sydney, AU, 2020",0,,,
Vision Australia,,human_rights,Low Moderate,Moderate Weak,51,AUS,Low,Commercial Printing (Except Screen and Books),Low,Printing| Signage,Low Moderate,299.0,,,Deforestation| Water Pollution Supply Chain| Water Quantity Supply Chain,Communications,37149,Cricket Australia,0.33,51,0.264,0.09444,0.1,0.3207480448329828,2020-04-20 11:40:52 UTC,2021-10-19 21:03:59 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=37149,"454 Glenferire Road 3144 Kooyong Vic| 454 Glenferire Road 454 Glenferire Road Kooyong 0 3144| 454 Glenferire Road, Kooyong, Vic 3144| 4 Maunsell Road, Parnell, Auckland, NZ, 707808, 1052| Victoria, 3144",0,,Low,0.0
Lorenzo Vecchio,"",human_rights,Low Moderate,Moderate Weak,0,AUS,Low,"Data Processing, Hosting, and Related Services",Low,,,38000.0,low,,Data Breach High Incident| Political Risk Liability| Water Pollution Supply Chain| Water Quantity Direct,,687691,Cricket Australia,0.33,0,0.2,0.09444,0.01,,2025-06-29 11:25:17 UTC,2025-06-29 11:25:17 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=687691,,0,,,
Matt Dunlop,"",human_rights,Low Moderate,Moderate Weak,0,AUS,Low,Business Support Services,Low,,,2320.0,low,,Data Breach Vulnerability,,687697,Cricket Australia,0.33,0,0.2,0.09444,0.01,,2025-06-29 11:42:41 UTC,2025-06-29 11:42:41 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=687697,,0,,,
Matthew Lynagh,"",human_rights,Low Moderate,Moderate Weak,36,AUS,Low,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",High,,,5000.0,low,,CBAM| Data Breach Vulnerability| EUBR| PFAS,,687698,Cricket Australia,0.33,36,0.20800000000000002,0.09444,0.72242,,2025-06-29 11:49:11 UTC,2025-06-29 11:49:11 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=687698,,0,,,
Sports & Remedial Massage,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,All Other Amusement and Recreation Industries,Low,,,810.0,,,Data Breach High Incident| Water Pollution Direct| Water Pollution Supply Chain| Water Quantity Supply Chain,Contractor,690920,Cricket Australia,0.33,36,0.22,0.09444,0.01,,2025-08-18 20:35:45 UTC,2025-08-18 20:35:45 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690920,,0,,,
Sportsmans Warehouse,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,All Other Amusement and Recreation Industries,Low,,,540.0,,,Data Breach High Incident| Water Pollution Direct| Water Pollution Supply Chain| Water Quantity Supply Chain,GENERAL,690922,Cricket Australia,0.33,36,0.21600000000000003,0.09444,0.01,,2025-08-18 20:35:46 UTC,2025-08-18 20:35:46 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690922,,0,,,
St John Ambulance Australia (Vic),,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,Ambulance Services,Low,,,4204.0,,,BLS Nonfatal| Water Pollution Supply Chain| Water Quantity Supply Chain,Medical,690923,Cricket Australia,0.33,36,0.20400000000000001,0.09444,0.01,,2025-08-18 20:35:47 UTC,2025-08-18 20:35:47 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690923,,0,,,
Stephen O'Keefe,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,Other Spectator Sports,Low,,,6000.0,,,Data Breach High Incident,GENERAL,690925,Cricket Australia,0.33,36,0.20800000000000002,0.09444,0.01,,2025-08-18 20:35:49 UTC,2025-08-18 20:35:49 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690925,,0,,,
Stuart Dew Pty Ltd,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",Low,,,1000.0,,,Data Breach High Incident,CONSULTANT,690927,Cricket Australia,0.33,36,0.21600000000000003,0.09444,0.01,,2025-08-18 20:35:49 UTC,2025-08-18 20:35:49 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690927,,0,,,
Surfers Paradise Locksmiths,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,Locksmiths,Low,,,3884.0,,,Data Breach Vulnerability,GENERAL,36817,Cricket Australia,0.33,36,0.21600000000000003,0.09444,0.01,,2020-04-20 11:25:36 UTC,2025-08-18 20:35:50 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=36817,,0,,,
SWOOP ANALYTICS,,human_rights,Low Moderate,Moderate Weak,0,AUS,Low,Custom Computer Programming Services,Low,,,16653.0,,,Data Breach High Incident,GENERAL,484535,Cricket Australia,0.33,0,0.2,0.09444,0.01,,2022-03-08 23:33:45 UTC,2025-08-18 20:35:50 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=484535,,0,,,
Tagoff Pty Ltd,,human_rights,Low Moderate,Moderate Weak,0,AUS,Low,Custom Computer Programming Services,Low,,,6290.0,,,Data Breach High Incident,GENERAL,690932,Cricket Australia,0.33,0,0.2,0.09444,0.01,,2025-08-18 20:35:51 UTC,2025-08-18 20:35:51 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690932,,0,,,
Territory Sports Medicine,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,All Other Amusement and Recreation Industries,Low,,,530.0,,,Data Breach High Incident| Water Pollution Direct| Water Pollution Supply Chain| Water Quantity Supply Chain,GENERAL,690935,Cricket Australia,0.33,36,0.21600000000000003,0.09444,0.01,,2025-08-18 20:35:52 UTC,2025-08-18 20:35:52 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690935,,0,,,
The Australia India Media Group (Indian Link),,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,Advertising Agencies,Low,,,12840.0,,,Data Breach High Incident| Water Quantity Supply Chain,GENERAL,690937,Cricket Australia,0.33,36,0.22,0.09444,0.01,,2025-08-18 20:35:53 UTC,2025-08-18 20:35:53 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690937,,0,,,
The Bradman Foundation Trust,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,Civic and Social Organizations,Low,,,5290.0,,,Data Breach High Incident| Data Breach Vulnerability,GENERAL,690939,Cricket Australia,0.33,36,0.2,0.09444,0.01,,2025-08-18 20:35:54 UTC,2025-08-18 20:35:54 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690939,,0,,,
The Chappell Foundation Limited,,human_rights,Low Moderate,Moderate Weak,0,AUS,Low,Custom Computer Programming Services,Low,,,3500.0,,,Data Breach High Incident,GENERAL,690940,Cricket Australia,0.33,0,0.2,0.09444,0.01,,2025-08-18 20:35:55 UTC,2025-08-18 20:35:55 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690940,,0,,,
Ticketmaster Australasia,,human_rights,Low Moderate,Moderate Weak,0,AUS,Low,All Other Travel Arrangement and Reservation Services,Low,,,219927.0,,,Data Breach Vulnerability,GENERAL,690945,Cricket Australia,0.33,0,0.2,0.09444,0.01,,2025-08-18 20:35:57 UTC,2025-08-18 20:35:57 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690945,,0,,,
Tilan Samaraweera,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,Other Spectator Sports,Low,,,102.0,,,Data Breach High Incident,GENERAL,690947,Cricket Australia,0.33,36,0.21200000000000002,0.09444,0.01,,2025-08-18 20:35:57 UTC,2025-08-18 20:35:58 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690947,,0,,,
TME Solutions AUS PTY,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,Engineering Services,Low,,,215951.0,,,Data Breach High Incident| Water Pollution Supply Chain,GENERAL,690948,Cricket Australia,0.33,36,0.228,0.09444,0.01921,,2025-08-18 20:35:58 UTC,2025-08-18 20:35:58 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690948,,0,,,
Tribal Experiences Australia,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,Convention and Visitors Bureaus,Low,,,4540.0,,,Data Breach Vulnerability,Contractor,690952,Cricket Australia,0.33,36,0.21600000000000003,0.09444,0.01,,2025-08-18 20:35:59 UTC,2025-08-18 20:35:59 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690952,,0,,,
UNICEF Australia,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,Voluntary Health Organizations,Low,,,20000.0,,,Data Breach High Incident| Data Breach Vulnerability,GENERAL,690954,Cricket Australia,0.33,36,0.20800000000000002,0.09444,0.01,,2025-08-18 20:36:00 UTC,2025-08-18 20:36:00 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690954,,0,,,
University of Technology  Sydney,,human_rights,Low Moderate,Moderate Weak,0,AUS,Low,Custom Computer Programming Services,Low,,,13875.0,,,Data Breach High Incident,GENERAL,690956,Cricket Australia,0.33,0,0.2,0.09444,0.01,,2025-08-18 20:36:01 UTC,2025-08-18 20:36:01 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690956,,0,,,
Venice Entrance Enterprises Pty Ltd,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,Other Activities Related to Real Estate,Low,,,107646.0,,,Data Breach Vulnerability| Political Risk Liability,PLAYER,690958,Cricket Australia,0.33,36,0.20800000000000002,0.09444,0.01,,2025-08-18 20:36:02 UTC,2025-08-18 20:36:02 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690958,,0,,,
VenuesLive - Optus Stadium,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,Amusement and Theme Parks,Low,,,267619.0,,,Data Breach High Incident| Water Pollution Direct| Water Pollution Supply Chain| Water Quantity Supply Chain,GENERAL,690959,Cricket Australia,0.33,36,0.2,0.09444,0.01,,2025-08-18 20:36:03 UTC,2025-08-18 20:36:03 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690959,,0,,,
Vernalis Systems Pty Ltd,,human_rights,Low Moderate,Moderate Weak,0,AUS,Low,Custom Computer Programming Services,Low,,,25000.0,,,Data Breach High Incident,GENERAL,690960,Cricket Australia,0.33,0,0.2,0.09444,0.01,,2025-08-18 20:36:03 UTC,2025-08-18 20:36:03 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690960,,0,,,
Violet Shridan,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,Offices of All Other Miscellaneous Health Practitioners,Low,,,800.0,,,BLS Nonfatal| Water Pollution Supply Chain| Water Quantity Supply Chain,Contractor,690961,Cricket Australia,0.33,36,0.20400000000000001,0.09444,0.01,,2025-08-18 20:36:04 UTC,2025-08-18 20:36:04 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690961,,0,,,
Visual Creatives PTY LTD,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,Advertising Agencies,Low,,,1400.0,,,Data Breach High Incident| Water Quantity Supply Chain,GENERAL,690962,Cricket Australia,0.33,36,0.2,0.09444,0.01,,2025-08-18 20:36:04 UTC,2025-08-18 20:36:04 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690962,,0,,,
W Sports and Media Pty Ltd,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,All Other Amusement and Recreation Industries,Low,,,4000.0,,,Data Breach High Incident| Water Pollution Direct| Water Pollution Supply Chain| Water Quantity Supply Chain,GENERAL,690964,Cricket Australia,0.33,36,0.2,0.09444,0.01,,2025-08-18 20:36:05 UTC,2025-08-18 20:36:05 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690964,,0,,,
Warner 31 Pty Limited Atf Warner Family Trust,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,"Trust, Fiduciary, and Custody Activities",Low,,,124492.0,,,Political Risk Liability,PLAYER,690967,Cricket Australia,0.33,36,0.20400000000000001,0.09444,0.01,,2025-08-18 20:36:06 UTC,2025-08-18 20:36:06 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690967,,0,,,
Watson Sport Consultancy,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,All Other Amusement and Recreation Industries,Low,,,200.0,,,Data Breach High Incident| Water Pollution Direct| Water Pollution Supply Chain| Water Quantity Supply Chain,CONSULTANT,690968,Cricket Australia,0.33,36,0.21600000000000003,0.09444,0.01,,2025-08-18 20:36:06 UTC,2025-08-18 20:36:06 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690968,,0,,,
WhiteRhino Creative,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,Advertising Agencies,Low,,,5088.0,,,Data Breach High Incident| Water Quantity Supply Chain,GENERAL,690971,Cricket Australia,0.33,36,0.20800000000000002,0.09444,0.01,,2025-08-18 20:36:07 UTC,2025-08-18 20:36:07 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690971,,0,,,
Z-CARD Asia Pacific & Z-CARD PocketMedia Solutions,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,Advertising Agencies,Low,,,7530.0,,,Data Breach High Incident| Water Quantity Supply Chain,GENERAL,690977,Cricket Australia,0.33,36,0.22,0.09444,0.01,,2025-08-18 20:36:10 UTC,2025-08-18 20:36:10 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690977,,0,,,
Modern Party Hire,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,Low,,,1073.0,,,Data Breach Vulnerability| Political Risk Liability,GENERAL,690978,Cricket Australia,0.33,36,0.20400000000000001,0.09444,0.01,,2025-08-18 20:36:11 UTC,2025-08-18 20:36:11 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690978,,0,,,
Msw Sports Pty Ltd,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,All Other Amusement and Recreation Industries,Low,,,4757.0,,,Data Breach High Incident| Water Pollution Direct| Water Pollution Supply Chain| Water Quantity Supply Chain,PLAYER,690982,Cricket Australia,0.33,36,0.22,0.09444,0.01,,2025-08-18 20:36:12 UTC,2025-08-18 20:36:12 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690982,,0,,,
Neonormal,,human_rights,Low Moderate,Moderate Weak,0,AUS,Low,Custom Computer Programming Services,Low,,,95220.0,,,Data Breach High Incident,GENERAL,690984,Cricket Australia,0.33,0,0.2,0.09444,0.01,,2025-08-18 20:36:13 UTC,2025-08-18 20:36:13 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690984,,0,,,
NESTLE & PORTER,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,Caterers,Low,,,8965.0,,,BLS Nonfatal| UK MSA| Water Pollution Supply Chain| Water Quantity Supply Chain,Contractor,690985,Cricket Australia,0.33,36,0.22,0.09444,0.01,,2025-08-18 20:36:13 UTC,2025-08-18 20:36:13 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690985,,0,,,
Pacific Hire,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,Low,,,33928.0,,,Data Breach Vulnerability| Political Risk Liability,GENERAL,690997,Cricket Australia,0.33,36,0.20400000000000001,0.09444,0.01,,2025-08-18 20:36:18 UTC,2025-08-18 20:36:18 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690997,,0,,,
Pan Software Pty Ltd,,human_rights,Low Moderate,Moderate Weak,0,AUS,Low,Custom Computer Programming Services,Low,,,11300.0,,,Data Breach High Incident,GENERAL,540194,Cricket Australia,0.33,0,0.2,0.09444,0.01,,2023-03-07 19:09:39 UTC,2025-08-18 20:36:18 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=540194,,0,,,
PARADIGM PRINT MEDIA,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,Advertising Agencies,Low,,,977.0,,,Data Breach High Incident| Water Quantity Supply Chain,Contractor,339899,Cricket Australia,0.33,36,0.22,0.09444,0.01,,2022-01-05 16:27:18 UTC,2025-08-18 20:36:19 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=339899,,0,,,
Performance Massage,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,Offices of All Other Miscellaneous Health Practitioners,Low,,,2292.0,,,BLS Nonfatal| Water Pollution Supply Chain| Water Quantity Supply Chain,Medical,690999,Cricket Australia,0.33,36,0.22,0.09444,0.01,,2025-08-18 20:36:20 UTC,2025-08-18 20:36:20 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690999,,0,,,
Phil Jaques Pro Cricket,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,All Other Amusement and Recreation Industries,Low,,,7136.0,,,Data Breach High Incident| Water Pollution Direct| Water Pollution Supply Chain| Water Quantity Supply Chain,GENERAL,691002,Cricket Australia,0.33,36,0.22,0.09444,0.01,,2025-08-18 20:36:21 UTC,2025-08-18 20:36:21 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=691002,,0,,,
Philip Hillyard,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,All Other Specialty Trade Contractors,Low,,,16466.0,,,CSRD| Dutch CLDD| EUFLR| LKSG,Contractor,691004,Cricket Australia,0.33,36,0.22400000000000003,0.09444,0.0182,,2025-08-18 20:36:22 UTC,2025-08-18 20:36:22 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=691004,,0,,,
Pickstar,,human_rights,Low Moderate,Moderate Weak,0,AUS,Low,All Other Business Support Services,Low,,,49500.0,,,Data Breach Vulnerability,GENERAL,691007,Cricket Australia,0.33,0,0.2,0.09444,0.01,,2025-08-18 20:36:22 UTC,2025-08-18 20:36:22 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=691007,,0,,,
Polity Pty Ltd,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,Administrative Management and General Management Consulting Services,Low,,,1900.0,,,Data Breach High Incident,CONSULTANT,577200,Cricket Australia,0.33,36,0.21600000000000003,0.09444,0.01,,2023-03-08 01:35:10 UTC,2025-08-18 20:36:25 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=577200,,0,,,
Port Macquarie Catering,,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,Caterers,Low,,,104340.0,,,BLS Nonfatal| UK MSA| Water Pollution Supply Chain| Water Quantity Supply Chain,GENERAL,691012,Cricket Australia,0.33,36,0.21200000000000002,0.09444,0.01,,2025-08-18 20:36:26 UTC,2025-08-18 20:36:26 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=691012,,0,,,
Professor Rosemary Purcell (Orygen),,human_rights,Low Moderate,Moderate Weak,36,AUS,Low,Offices of Mental Health Practitioners (Except Physicians),Low,,,20995.0,,,BLS Nonfatal| Water Pollution Supply Chain| Water Quantity Supply Chain,Medical,691016,Cricket Australia,0.33,36,0.2,0.09444,0.01,,2025-08-18 20:36:27 UTC,2025-08-18 20:36:27 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=691016,,0,,,
